value,label
-0.10749728501365577,0
0.4181139481957708,0
0.7521922471204527,0
1.0227541637805238,0
1.1898245932813176,0
1.2888540621627236,0
1.568971977394027,0
1.4236138755369154,0
1.3637651115488547,0
1.1782986874227652,0
0.7653729014944998,0
0.5898448029258113,0
0.16067045563761612,0
-0.18309575824894322,0
-0.48556991228049545,0
-0.7964616104585811,0
-1.203882427214741,0
-1.252648033079124,0
-1.355096745924348,0
-1.517545572950847,0
-1.341635159163489,0
-1.1859055275470458,0
-1.0166963203582209,0
-0.655651971803023,0
-0.31114577203671534,0
0.0327583002221082,0
0.35888801423053474,0
0.8594941609735598,0
1.0020160800758473,0
1.305677166640469,0
1.4673583100420995,0
1.5663502446765403,0
1.6011781523839863,0
1.374055712528023,0
1.088255353570032,0
0.8549297546437045,0
0.6497961428270224,0
0.24986388873235765,0
-0.3160164904622099,0
-0.5391596155529111,0
-0.8812637894864332,0
-1.1954828184916255,0
-1.2279371920283082,0
-1.3497600363067361,0
-1.5021773368897051,0
-1.459822964497871,0
-1.269617935270408,0
-1.0090450014924879,0
-0.6309744090303138,0
-0.42289717216987277,0
-0.024219622664633147,0
0.3500485050185374,0
0.8002447836422404,0
1.0153169059950484,0
1.1878411742509813,0
1.3110258325403472,0
1.628618378447782,0
1.4377176984587823,0
1.4807830588385271,0
1.18352713562507,0
0.871739469018689,0
0.49348525644266283,0
0.20219456348549658,0
-0.1588180596042898,0
-0.5115307032156978,0
-1.4901933849899507,1
-0.7587948650483456,1
0.4243318416053562,1
1.1728751948564142,1
1.5511666253537078,1
0.838681408277735,1
-0.3008359415152668,1
-1.1305644894283895,1
-1.4553964389064389,1
-0.8955852832383338,1
-0.09028113577069542,0
0.49095904229024645,0
0.4774857283255053,0
1.0858798255566244,0
1.3199654615656384,0
1.4433320664368396,0
1.4852729186905933,0
1.6204794607808566,0
1.3807354794698612,0
1.0846256640778027,0
0.8361776810032894,0
0.4661380347650959,0
0.11504998296302707,0
-0.08189089816761169,0
-0.4510136943290748,0
-0.8179065749553851,0
-1.1988474187615203,0
-1.501415685171664,0
-1.4265038803582217,0
-1.4803951716433983,0
-1.3607598485702677,0
-1.1424729833379574,0
-0.981326892411861,0
-0.5752141214358657,0
-0.2937542263699129,0
-0.01589187528621542,0
0.46720688540495947,0
0.6700613970432318,0
1.181168686889435,0
1.2061796441645651,0
1.5275180545974196,0
1.4317763569325233,0
1.5986325401834907,0
1.385286120743595,0
1.2485216016248282,0
0.9653822719904066,0
0.5479861545125515,0
0.056945876490877734,0
-0.24135838239486906,0
-0.7242123479705365,0
-0.8470670931143206,0
-1.2941851309847974,0
-1.3963463102728197,0
-1.5538498430360415,0
-1.4459380385132132,0
0.8593569351959167,1
-0.26851218346246297,1
-1.1099954340145062,1
-1.458335339700633,1
-0.8580075069039144,1
-0.023624508234137212,1
1.163863315817768,1
1.5550725396678446,1
1.1496465232048354,1
0.17322878833716573,1
1.3914913332674552,0
1.508407181145694,0
1.624191899914745,0
1.327808517040785,0
1.1614098491358407,0
0.941818045728163,0
0.44234689099150826,0
0.17003942890934898,0
-0.146811468941835,0
-0.3694931632528402,0
-0.8226540264435771,0
-1.094354517433394,0
-1.4148263459742039,0
-1.4051260510156949,0
-1.3918421201235398,0
-1.483093577058222,0
-1.183026156815348,0
-1.165842435346439,0
-0.7876127606930501,0
-0.3113761071539971,0
0.0027823692066930136,0
0.3875299177399742,0
0.6821093668005676,0
1.0601443070231968,0
1.2324987528787394,0
1.4614187328761816,0
1.4843487579503993,0
1.366197638775527,0
1.355848820565293,0
1.1384157681792155,0
0.9179793003449684,0
0.6789515126022025,0
0.1588460626100656,0
-0.3127050567379756,0
-0.5233912777291045,0
-0.8487446778868992,0
-1.1488018173236227,0
-1.3379478214117844,0
-1.6127017739998561,0
-1.5552423947685265,0
-1.4750030942660834,0
-1.354280749882507,0
-0.9441865152766283,0
-0.6807555105468158,0
-1.0705726359262513,1
0.0702154477863986,1
1.0694056830061012,1
1.5696514753649022,1
1.252024930935636,1
0.19405465373180675,1
-0.913879863202261,1
-1.4952456349153114,1
-1.2430957172239345,1
-0.33651757671554405,1
1.2000382843882664,0
0.8754911335653452,0
0.5313171634227964,0
0.019501129912617696,0
-0.16646088892368277,0
-0.48536326251663975,0
-0.7914736328479335,0
-1.1644492145855743,0
-1.1836827284632216,0
-1.3284153447096747,0
-1.6482533198070812,0
-1.4901753388624552,0
-1.2512955191349056,0
-1.016112235608329,0
-0.6786688451064387,0
-0.28980709374952807,0
0.01970146861510718,0
0.36288475790224645,0
0.6744106420318314,0
1.0156346111022199,0
1.3179657206622648,0
1.5574813658071838,0
1.5307352430266776,0
1.5846240071189814,0
1.4265300093587445,0
1.2279927763970364,0
0.8740514055166164,0
0.6482384711548286,0
0.11118201722526223,0
-0.14521860581450197,0
-0.5084008568862891,0
-0.9557148492950206,0
-1.1368619592831855,0
-1.3620805413442945,0
-1.4508948131952057,0
-1.4515208979666732,0
-1.4423469448772244,0
-1.3623712280983824,0
-1.069446104149304,0
-0.6440941507472872,0
-0.31086822429893696,0
0.010058148845605148,0
0.5004101450260224,0
0.6023309035822233,0
1.1050717221197748,0
1.12241315379272,0
1.478336351356763,0
1.4443832734096969,0
1.462360355171346,0
1.3419468577703275,0
1.1026475952594124,0
0.8476634812817285,0
0.5768288085674458,0
0.07375727783541408,0
-0.04614427400216303,0
-0.44758927570162016,0
-0.8207051576063367,0
-1.1015844062011444,0
-1.28207183756487,0
-1.4974665459489127,0
-1.5080084970145697,0
-1.4448403280292572,0
-1.2638801388079797,0
-1.0184861981521338,0
-0.6179653460156311,0
-0.32524628881367496,0
-0.038168767569628455,0
0.2612509790699298,0
0.5625705146588842,0
1.1024403993363505,0
1.3754602712533581,0
-0.8912232342250107,1
-1.4962173994192334,1
-1.1798361952009895,1
-0.49980110042113596,1
0.7197917553275621,1
1.4845240625799387,1
1.3577113381253487,1
0.5477140314407799,1
-0.694322026894536,1
-1.3750406489965303,1
-0.8758972259787737,0
-1.118853185256525,0
-1.3598198586468673,0
-1.4376374965702605,0
-1.522238910042736,0
-1.40483611448086,0
-1.2759727167182506,0
-1.0428321343625755,0
-0.6716807254424736,0
-0.3311883220602098,0
0.0699021315745794,0
0.4236645702014006,0
0.6885943773312564,0
0.977067723652252,0
1.204734831897564,0
1.44302154128123,0
1.5086729695761663,0
1.520403235023502,0
1.4051377646511858,0
1.06010131845988,0
0.960525457349417,0
0.7338519525255149,0
0.13331835108314657,0
-0.05273548901198435,0
-0.5740153783765779,0
-0.8643481876716259,0
-1.1328734314268036,0
-1.4827405121770814,0
-1.4617650276553205,0
-1.539312657494656,0
-1.502182979805841,0
-1.2341225932061848,0
-1.1026663374098975,0
-0.7667732729511345,0
-0.5196202901492075,0
-0.093158396600535,0
0.4694587950068383,0
0.7790449756224821,0
1.0786647233373157,0
1.1341176936510018,0
1.4393122776304366,0
1.375923292595449,0
1.4101625300415725,0
1.3051143504686469,0
1.1213099149455408,0
0.8534570446633354,0
0.46036204123402596,0
0.15047198186822416,0
-0.058071512654872905,0
-0.6168899812926264,0
-0.9281861519928877,0
-1.1882550584125748,0
-1.4672828579376398,0
-1.6761495657767849,0
-1.500976661587382,0
-1.3478304084592478,0
-1.2040105035094644,0
-0.992628363763485,0
-0.7844024168087642,0
-0.39440064329326435,0
-0.04976053706313896,0
0.3372000469466016,0
0.6435199615017528,0
0.8872280367883448,0
1.1722302247140515,0
1.52104479531126,0
1.661913551494611,0
1.4227119266337356,0
1.3903726655225481,0
1.1845862630539523,0
0.8873562503553951,0
0.5738311513226652,0
0.21664152392549962,0
-0.11619392270057453,0
-0.41755161346797576,0
-1.0350464305732539,0
-1.0952953495916122,0
-1.340957393452319,0
-1.4606227987627554,0
-1.5501889776779127,0
-1.4668624219523863,0
-1.253661887720098,0
-0.9450802792902688,0
-0.7440162589598663,0
-0.34413961075666694,0
0.012743237899976986,0
0.4850019800676649,0
0.738550602518441,0
1.0269857493996941,0
1.1619459813744057,0
1.424927526148039,0
1.580687759528877,0
1.4292333936864907,0
1.395592447957919,0
1.1803786725646073,0
0.8891099682873536,0
0.546447184036339,0
0.2842709729972329,0
-0.22909470256093206,0
-0.5352986758606124,0
-0.8422437738771664,0
-1.2350454240033217,0
-1.3062261737404555,0
-1.4675553160053334,0
-1.464026654100154,0
-1.3513797956760563,0
-1.2375588044789685,0
-1.0075764941319922,0
-0.7177387606122373,0
-0.3068124764868166,0
0.039385131068358586,0
0.28022734565385854,0
0.7346205601094942,0
1.0808745055746243,0
1.2597388828927452,0
1.5482849794167455,0
1.4062535275014596,0
1.3420740683820234,0
1.3928646486172038,0
1.3097848381038246,0
0.8298358244738271,0
0.5419116625543867,0
0.2448709796932182,0
-0.16514782174692047,0
-0.7279325257883993,0
-0.9440098074932743,0
-1.2079375179100367,0
-1.3578602657105439,0
-1.5643673664656648,0
-1.5604307566613358,0
-1.4034026350833897,0
-1.3098767264000197,0
-0.963352094729162,0
-0.704978342904885,0
-0.3749349122884923,0
-0.0534503302257254,0
0.3804585118046754,0
0.7691409625976839,0
1.0168123145513082,0
1.1456375117845203,0
1.3862295041602168,0
1.504760367319987,0
1.2862426721683773,0
-0.3669877052194906,1
0.6854143920374007,1
1.3438208168135066,1
1.3535589534609807,1
0.6665348803005435,1
-0.5731362404651524,1
-1.3328173434912038,1
-1.3841084678055693,1
-0.6310161169137269,1
0.3303501968604379,1
-1.3694372336240808,0
-1.543923605944991,0
-1.4743992621764708,0
-1.2593289161209462,0
-0.9481909690993762,0
-0.6399195053617694,0
-0.4311374987718398,0
-0.06413566394786932,0
0.4036908603490508,0
0.6449040008793561,0
1.0080086835775113,0
1.1737301583697044,0
1.5106980335518265,0
1.640164596883419,0
1.392019203472,0
1.3417315768102367,0
1.0296100598520181,0
0.804681902008251,0
0.4447411840909837,0
0.29845433456226533,0
-0.17610178496964998,0
-0.5265161710600441,0
-0.7972617757165847,0
-1.138229084599641,0
-1.3838930074610898,0
-1.4764759093610684,0
-1.3879466756570422,0
-1.4086928371430023,0
-1.3180313416028997,0
-1.1022485888950304,0
-0.6540021840016033,0
-0.46348947154863274,0
0.06862140625259704,0
0.410206173819892,0
0.7146441404347537,0
1.007601127360308,0
1.1960635500258336,0
1.3894958434415732,0
1.518906443274826,0
1.4074843658904277,0
1.3198487550461957,0
1.0761660828297788,0
0.8070435199281779,0
0.5409109697335373,0
0.23215597024957024,0
-0.2125852917649521,0
-0.49655249616858893,0
-0.8487856510662215,0
-1.1493999103648123,0
-1.457726797805647,0
-1.4059105009679222,0
-1.4161139719065896,0
-1.5494755634232762,0
-1.2993420784438534,0
-1.018706685378967,0
-0.6576880771767311,0
-0.2996075764898937,0
0.019285911628077565,0
0.43904121114176886,0
0.7461794587585467,0
1.065854961763035,0
1.284000718030455,0
1.4872058230696268,0
1.5212940094483915,0
1.347824772274012,0
1.3109881494941462,0
1.1320095350650208,0
0.9176140432761024,0
0.5917347749534976,0
0.10016142140840184,0
-0.060105391593792364,0
-0.6267036589844714,0
-0.9591507201501418,0
-1.1638523938954664,0
-1.3511791311413757,0
-1.4256193299583533,0
-1.6355747909878358,0
-1.4423205521062044,0
-1.282021583065613,0
-1.140676932318386,0
-0.6843628424668363,0
-0.31395864076026364,0
-0.10207353662468695,0
0.5036457744326077,0
0.62573766465229,0
0.9746689441408323,0
1.2568560296095341,0
1.3797915114626171,0
1.4672578516630719,0
1.390573745778686,0
1.4666699780312547,0
1.1182945432591873,0
0.9009628885377994,0
0.5308769294794533,0
0.2734259875552948,0
-0.25836714337169636,0
-0.5778609801502623,0
-0.9228196757362592,0
-1.1019985644278714,0
-1.388304773328128,0
-1.5268049531354198,0
-1.4327838224549034,0
-1.2934217394312706,0
-1.2828862796435418,0
-0.8184857165680048,0
-0.6756973798107635,0
-0.32411684111276207,0
0.009911995863771207,0
0.3506046682002059,0
0.5600413315127442,0
0.8374855215342597,0
1.2583625257940958,0
1.4070511594525847,0
1.4480038625827014,0
1.4769586371902417,0
1.3382111682977234,0
1.1857861193376824,0
1.0123930724714145,0
0.6405994606657416,0
0.1506423460317233,0
-0.21935901580020306,0
-0.5679192040281846,0
-0.916794241473116,0
-1.3092383400130805,0
-1.439345303965451,0
-1.4613288730982483,0
-1.5508887631024026,0
-1.5056431373314645,0
-1.2735181780031426,0
-1.0882458130906105,0
-0.7210180222532449,0
-0.29441189513213845,0
0.07662928200548667,0
0.3424916434543338,0
0.5343132746603397,0
1.0212697029681617,0
1.2925701363001716,0
1.5620425778246718,0
1.3758172519254992,0
1.4871406652509553,0
1.4803130135348797,0
1.1456336205484787,0
0.9429483888539548,0
0.5666813181270977,0
0.1195197791412105,0
