value,label
0.05286750949088156,0
0.3202547338661658,0
0.6060309755864943,0
0.9195190472988798,0
1.3147315226167442,0
1.4191748729510665,0
1.8897100513164415,1
1.244980291553654,0
1.3645349736728274,0
1.0792282238004893,0
0.8476866752861193,0
0.5778044367200743,0
0.2896559419843433,0
-0.1081116181778827,0
-0.5190509337611022,0
-0.9463803007545786,0
-1.2287606324459337,0
-1.2649547136955754,0
-1.594584675234884,0
-1.4513445608697062,0
-1.3833704384697472,0
-1.1521959232274592,0
-2.6268637738834686,1
-0.7482267523430316,0
-0.40974631145833906,0
0.10226660812152738,0
0.4972856695683482,0
0.9303254904737962,0
0.9777110010298931,0
2.8562946911685723,1
1.2843440247889693,0
1.5041758571422965,0
1.387298594049859,0
1.4242202084515716,0
1.1034684725315007,0
0.779710652911288,0
0.4410627917936965,0
0.09201521941878787,0
-0.20444252079937625,0
-0.6206177337697123,0
-0.966999301786179,0
-1.0436335279057345,0
-1.4018122683952965,0
-1.3730681830163665,0
-1.5971631766231793,0
-1.5199595386047728,0
-1.37395366510175,0
-1.1298261564121288,0
-0.6905909625636203,0
-0.3724933183239554,0
-0.06225577014774092,0
0.20452423455207375,0
0.7283649747027138,0
2.7246505845619806,1
1.2298508423412466,0
1.4396366841059685,0
1.4727130010498235,0
1.5937392988094339,0
1.4276026326315514,0
1.2083149427978683,0
0.9453267924122808,0
0.4896197920275931,0
0.10001892397207734,0
-0.18078436539470877,0
-0.5415566673431313,0
-0.9016617084167069,0
-1.0990129913158577,0
-1.311129725111474,0
-1.4388218065670475,0
-1.4394211017221699,0
-1.5071681346104089,0
-1.3486778893191118,0
-0.92861899666751,0
-0.8664401929442525,0
-0.3579304397932437,0
0.028828465451059306,0
0.2821004482808778,0
2.2896262250725883,1
1.1336080471163612,0
1.2285543665187666,0
1.4031806412202714,0
1.5323555794054107,0
1.5480815838756272,0
1.4490100336526381,0
1.1010651713291322,0
0.9435529485996677,0
0.5397592104885063,0
0.2017738558777429,0
-0.09988281016357178,0
-0.5850585599105355,0
-0.8389481356255567,0
-1.2062772314490349,0
-2.8770059423928815,1
-1.431872029027957,0
-1.5064872486968413,0
-1.4746966236104044,0
-1.2707368096717793,0
-1.0755177150540942,0
-0.7666557418877376,0
-0.3605148881466221,0
0.021273950862230752,0
0.2919609011687523,0
0.8096251661528447,0
1.1707949980415606,0
1.339736176590037,0
1.461516285644144,0
1.5381814080439404,0
1.4012490116631087,0
1.3669230973472086,0
1.1125521479603993,0
0.7502226832876273,0
0.585611621473507,0
0.20868086552884207,0
-0.13666013118875264,0
-0.5751255878959096,0
-0.8399719229962564,0
-1.0725342490743524,0
-1.4495058347847145,0
-2.2400254533683635,1
-1.5617474797467894,0
-1.3668827183498213,0
-1.2336197067025212,0
-0.9204427794358206,0
-0.5537708146329109,0
-0.36239934252081407,0
0.021979569043646632,0
0.3420674471545865,0
0.5595804553531245,0
1.0348968962469445,0
1.31022675829152,0
1.437239834676726,0
1.539640602543401,0
1.5231919079574516,0
1.3426006294218324,0
1.281688009954351,0
0.742228098960636,0
0.5726949623856599,0
0.08204648969321054,0
-0.3000228456782606,0
-0.5971469949778931,0
-0.9720740382429345,0
-1.1897725481702985,0
-1.250690430483713,0
-1.4341346825501815,0
-1.455282666119768,0
-1.3215587679297938,0
-1.3592088144344925,0
-1.0235661047195426,0
-0.8867415270608107,0
-0.5619586233414812,0
-0.041111038289446934,0
0.3613146703053586,0
0.6134139433579247,0
0.894921302468755,0
1.2242750843596726,0
1.4534155428614208,0
1.492512793779782,0
1.6265019169596564,0
1.4483032589627056,0
1.239126275887263,0
0.8998235205634242,0
0.6074877764207087,0
0.1561370600701778,0
-0.18615147565846546,0
-0.624980183591965,0
-0.978132046476071,0
-1.1092725366068659,0
-1.3428213662219644,0
-1.4096487538448805,0
-1.6207499703489334,0
-1.5051432148721653,0
-1.4103092589830137,0
-1.024657817490326,0
-0.8197705889616647,0
-0.3364207171595023,0
0.008419965787827274,0
0.46583354087084894,0
0.7275264886852446,0
0.9418719034699095,0
1.3199752522545078,0
1.528333700703121,0
1.4628230264039561,0
1.3829588967871382,0
1.33478918074857,0
1.1668586949143207,0
0.9234669686201953,0
0.6038997899835676,0
0.1918874277513447,0
-0.2143825675287809,0
-0.4329179547668864,0
-0.8400619587689189,0
-1.279680813661388,0
-1.2802426514120042,0
-1.5717104107518143,0
-1.4829333435677594,0
-1.4063917112316733,0
-1.3841309510784168,0
-1.0046469899083663,0
-0.8339941151983414,0
-0.3457856266828534,0
0.006529819111625597,0
0.4580219308483401,0
0.8174870591394359,0
1.0449977355509985,0
2.802583930450686,1
1.4594243460408922,0
1.4048957403509634,0
1.473531938624777,0
1.4035399237899169,0
1.110307268037908,0
0.872140207339696,0
0.5564525937177958,0
0.18275219112491578,0
-0.11074328841472837,0
-0.6553821282492552,0
-0.7263311842939499,0
-1.1804744540061285,0
-1.3841544191628696,0
-1.456304065082799,0
-1.4686600558839409,0
-1.329579724941561,0
-1.1539803755289741,0
-1.1073808559692389,0
-0.7105812495966847,0
-0.32602780616094945,0
-0.048284037376387895,0
0.3817864706556186,0
0.8470195354822418,0
1.0096320126167266,0
1.1551171636633284,0
1.5469123150763955,0
1.4513795079877263,0
1.3706054326998585,0
1.4110723531815696,0
1.0607983770463236,0
0.897612286079677,0
0.615140967954596,0
0.11927156702657549,0
-0.13933905359603888,0
-0.5588919141829835,0
-1.0419951669283338,0
-1.1233018469320624,0
-1.3674006246162043,0
-1.5070935798221998,0
-1.4952481248528326,0
-1.7965891221821242,1
-1.2872343573595981,0
-0.9303564165783083,0
-0.5879269818635062,0
-0.491470939268426,0
0.061806705260751355,0
0.5438630304558976,0
0.8227783151501072,0
1.126044019896493,0
1.3979981555710141,0
1.3671905759860357,0
1.5295824285273152,0
1.4623292661379823,0
1.3253381324235134,0
1.1968812255993615,0
0.8884144411925148,0
0.46950202331052615,0
0.21268393458624982,0
-0.05687018036683837,0
-0.5752626089882547,0
-0.8866268004967651,0
-1.1415380958985062,0
-1.455376372670207,0
-1.412557306609391,0
-1.5354378331618785,0
