value,label
-0.07777023633561533,0
1.1619654091469527,0
1.4224348922965784,0
1.1205069349130021,0
0.2833821662832997,0
-0.8743723673496686,0
-1.512428782792089,0
-1.3160344299402784,0
-0.3358463143797471,0
0.7397198090891604,0
1.3812481877336888,0
1.3374742392283143,0
0.63472879275418,0
-0.5811974334607282,0
-1.2464201334573328,0
-1.362027929452262,0
-0.7535824684397816,0
0.4917885891905563,0
1.237741278401972,0
1.3179727465741593,0
0.9056265580523342,0
-0.21334200969104158,0
-1.036735265926743,0
-1.4597902930722968,0
-0.902708304106246,0
-0.011391168650200128,0
1.0436201672381051,0
1.417589921023441,0
1.157856934980319,0
0.20964216268121377,0
-0.8871935747138906,0
-1.4086386147431385,0
-1.3540426924360778,0
-0.3453287953348179,0
0.7722053272202849,0
1.4190952193594706,0
1.3577763675141967,0
0.597338481446011,0
-0.597808723483292,0
-1.3462311851803925,0
-1.416682958102772,0
-0.8447464356717717,0
0.41021179996841195,0
1.2232826301754884,0
1.4525466577864996,0
0.8497741908058968,0
-0.14974188167436206,0
-1.0343312864026242,0
-1.5510668038407172,0
-0.9854216279231927,0
0.04415713249141427,0
0.9519190877272381,0
1.4788682063603638,0
1.2087060635315034,0
0.26236099056258116,0
-0.8317984784808095,0
-1.4842916083898077,0
-1.3175758428015547,0
-0.34354724284720195,0
0.6887866385709667,0
1.4782763932868752,0
1.5004401147218862,0
0.6478918276378108,0
-0.5734519104247974,0
-1.331442724645867,0
-1.3310813571767244,0
-0.7206031809045779,0
0.4155111909744748,0
1.3166453552935327,0
1.4676284605816359,0
0.8270646375473004,0
-0.2459503194848976,0
-1.209697303624564,0
-1.5428279056473209,0
-1.022116071106999,0
0.04492874051822914,0
1.0401421301726144,0
1.4851008717597654,0
1.1152702261179828,0
0.284926806402638,0
-0.8649175987890778,0
-1.4661279044113222,0
-1.4061073536935935,0
-0.38636847297096,0
0.6916711257616377,0
1.4051867997574767,0
1.2759989490951644,0
0.493452638121765,0
-0.5418408667709903,0
-1.3722629366072263,0
-1.4906206332279814,0
-0.7260211643638546,0
0.3807655572540083,0
1.3999613912115378,0
1.5590268649569285,0
0.9097932716163761,0
-0.14247644556555242,0
-1.1290522109007965,0
-1.5035486619828002,0
-1.07858799105042,0
-0.027521313844456934,0
1.1742064306668156,0
1.4223187487878768,0
1.0427192288985676,0
0.074547856005468,0
-0.8595070176592055,0
-1.4296411188760985,0
-1.2226796451302346,0
-0.25884539431463754,0
0.6615574755065597,0
1.5080394265501522,0
1.5136379762266439,0
0.5341834244966694,0
-0.667909843867433,0
-1.361206608273382,0
-1.4512991844964236,0
-0.809589573588788,0
0.3458426002447278,0
1.208943452099987,0
1.4105892071184836,0
0.9350048129289261,0
-0.07819141653775369,0
-1.2558983049567454,0
-1.3945107734070086,0
-1.060863814052386,0
-0.10388356688303368,0
1.0340043954720226,0
1.4565890582614265,0
1.130688944024992,0
0.20899680996316336,0
-0.7859813724613851,0
-1.5509022364432743,0
-1.2517945338283984,0
-0.4396665981394512,0
0.6616514607863374,0
1.342249956400654,0
1.4126752873923045,0
0.4697557470888093,0
-0.5677919484701471,0
-1.2237006388781726,0
-1.2436395398922901,0
-0.6006184500692582,0
0.41197203256618226,0
1.1815083445610561,0
1.5474826222616465,0
0.9424827427681399,0
-0.141997248516455,0
-1.0712015434202946,0
-1.5474511065753238,0
-1.0619218398285148,0
-0.012402593865200713,0
0.9780681333608178,0
1.5088370962578712,0
1.1705163005231325,0
0.08675751724805414,0
-0.8108038947888531,0
-1.3647813333278282,0
-1.221356615123101,0
-0.13213570676731745,0
0.64962398326775,0
1.4463363020782962,0
1.4986195584744748,0
0.24404930939101904,0
-0.6200689463981073,0
-1.272359651873558,0
-1.4689838743860342,0
-0.7284095531420919,0
0.26975904631651676,0
1.1765888668853752,0
1.5096389204952396,0
